trade_date,symbol,transaction_type,quantity,price,trade_value,charges
2025-08-07 15:29:37,EO CE BHEL 28Aug2025 260,BUY,2625,0.6,1575.0,0
2025-06-17 09:50:02,EO CE BIOCON 26Jun2025 380,BUY,2500,2.0,5000.0,0
2025-08-06 10:34:14,EO CE BOSCHLTD 28Aug2025 44000,SALE,25,99.0,2475.0,0
2025-08-05 12:17:15,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,169.9,4247.5,0
2025-07-02 10:27:46,EO CE BRITANNIA 31Jul2025 6300,SALE,125,15.1,1887.5,0
2025-05-30 10:25:42,EO CE BSE 26Jun2025 2950,SALE,375,30.9,11587.5,0
2025-06-09 09:34:13,EO CE BSE 26Jun2025 3300,SALE,375,36.2,13575.0,0
2025-06-17 10:09:47,EO CE BSE 26Jun2025 3400,BUY,375,3.0,1125.0,0
2025-06-11 12:48:23,EO CE BSE 26Jun2025 3400,SALE,750,9.15,6862.5,0
2025-07-21 10:56:35,EO CE BSE 31Jul2025 3400,BUY,375,1.6,600.0,0
2025-08-01 14:09:05,EO CE CHOLAFIN 28Aug2025 1600,BUY,625,5.05,3156.25,0
2025-08-26 14:57:31,EO CE CHOLAFIN 28Aug2025 1700,BUY,625,0.05,31.25,0
2025-07-09 09:21:17,IO CE NIFTY 31Jul2025 26900,SALE,150,10.9,1635.0,0
2025-06-06 11:28:25,IO PE NIFTY 12Jun2025 24200,SALE,225,15.8,3555.0,0
2025-06-12 13:48:03,IO PE NIFTY 12Jun2025 24500,BUY,375,0.7,262.5,0
2025-06-26 15:13:36,IO PE NIFTY 26Jun2025 24700,BUY,150,0.1,15.0,0
2025-06-24 12:15:30,IO PE NIFTY 26Jun2025 24700,SALE,150,11.8,1770.0,0
2025-06-24 13:39:42,IO PE NIFTY 26Jun2025 24800,BUY,300,38.15,11445.0,0
2025-06-25 13:05:46,IO PE NIFTY 26Jun2025 25200,BUY,75,56.1,4207.5,0
2025-06-30 09:41:32,EO CE TORNTPHARM 31Jul2025 3700,SALE,250,20.05,5012.5,0
2025-06-19 09:25:23,EO CE TRENT 26Jun2025 6200,SALE,100,10.0,1000.0,0
2025-08-07 10:46:34,EO CE TRENT 28Aug2025 5900,SALE,100,20.0,2000.0,0
2025-07-09 09:31:12,EO CE UNIONBANK 31Jul2025 165,SALE,4425,0.45,1991.25,0
2025-07-28 11:22:20,EO CE WIPRO 31Jul2025 280,BUY,3000,0.05,150.0,0
2025-09-30 15:18:42,EO PE ABB 30Sep2025 4500,BUY,125,0.05,6.25,0
2025-09-01 15:20:58,EO PE ABB 30Sep2025 4500,SALE,125,8.0,1000.0,0
2025-08-18 13:08:28,EO PE COLPAL 28Aug2025 2100,SALE,225,2.15,483.75,0
2025-09-05 12:03:48,EO PE COLPAL 30Sep2025 2160,SALE,450,3.9,1755.0,0
2025-07-22 11:45:42,EO PE COLPAL 31Jul2025 2160,BUY,225,2.05,461.25,0
2025-06-26 10:04:55,EO PE HAL 31Jul2025 4000,SALE,150,11.1,1665.0,0
2025-07-25 11:00:25,EO PE HAL 31Jul2025 4000,BUY,150,1.2,180.0,0
2025-09-22 15:08:05,EO CE NYKAA 30Sep2025 270,BUY,3125,0.1,312.5,0
2025-06-10 11:00:19,EO CE PAYTM 26Jun2025 1080,BUY,650,4.25,2762.5,0
2025-08-26 09:41:54,EO CE PAYTM 28Aug2025 1320,SALE,725,2.0,1450.0,0
2025-08-13 14:57:39,EO CE PAYTM 28Aug2025 1340,SALE,725,1.7,1232.5,0
2025-06-17 11:46:50,EO CE POLICYBZR 26Jun2025 2080,SALE,650,11.6,7540.0,0
2025-08-29 09:47:05,EO CE RELIANCE 30Sep2025 1600,SALE,1000,1.1,1100.0,0
2025-09-15 15:16:42,EO CE RVNL 30Sep2025 400,SALE,1375,0.9,1237.5,0
2025-08-06 14:33:59,EO CE SBILIFE 28Aug2025 2000,SALE,375,1.9,712.5,0
2025-06-10 11:00:25,EO CE SHRIRAMFIN 26Jun2025 780,BUY,750,2.55,1912.5,0
2025-06-19 12:16:57,EO CE SOLARINDS 26Jun2025 18000,BUY,75,21.0,1575.0,0
2025-06-12 15:26:49,EO CE SOLARINDS 26Jun2025 18500,SALE,225,25.0,5625.0,0
2025-07-31 09:40:32,EO CE SOLARINDS 31Jul2025 20000,BUY,75,0.1,7.5,0
2025-08-29 12:15:03,EO CE COFORGE 30Sep2025 2040,SALE,375,4.4,1650.0,0
2025-09-17 10:07:01,EO CE COFORGE 30Sep2025 2040,SALE,1125,1.9,2137.5,0
2025-07-08 14:08:31,EO CE COFORGE 31Jul2025 2140,BUY,375,18.85,7068.75,0
2025-08-14 11:08:01,EO CE DABUR 28Aug2025 600,BUY,1250,0.15,187.5,0
2025-09-19 13:06:47,EO CE DABUR 30Sep2025 610,BUY,1250,0.15,187.5,0
2025-09-22 09:46:50,EO CE DABUR 30Sep2025 610,BUY,1250,0.15,187.5,0
2025-06-30 15:27:12,EO CE DIVISLAB 31Jul2025 7000,BUY,100,122.8,12280.0,0
2025-07-08 09:44:32,EO CE DIVISLAB 31Jul2025 7800,SALE,100,12.1,1210.0,0
2025-06-18 09:27:55,EO CE DMART 26Jun2025 4400,SALE,150,12.15,1822.5,0
2025-06-19 09:25:15,EO CE DMART 26Jun2025 4500,SALE,150,8.5,1275.0,0
2025-07-31 10:28:07,EO CE DMART 28Aug2025 4800,SALE,150,14.9,2235.0,0
2025-09-04 10:43:55,EO CE DMART 30Sep2025 5300,SALE,150,13.15,1972.5,0
2025-08-04 11:09:35,EO CE ICICIBANK 28Aug2025 1550,SALE,700,1.6,1120.0,0
2025-06-18 10:00:44,EO CE INDIANB 26Jun2025 693.75,BUY,950,0.35,332.5,0
2025-09-26 11:37:58,EO CE JSWSTEEL 30Sep2025 1200,SALE,2025,0.7,1417.5,0
2025-07-07 09:32:49,EO CE JUBLFOOD 31Jul2025 800,SALE,1250,1.5,1875.0,0
2025-06-20 11:56:16,EO CE KPITTECH 26Jun2025 1500,BUY,400,1.75,700.0,0
2025-06-23 13:57:02,EO CE LODHA 26Jun2025 1600,BUY,450,1.2,540.0,0
2025-06-23 15:15:01,EO CE M&M 26Jun2025 3250,BUY,175,3.8,665.0,0
2025-08-06 15:09:32,EO CE M&M 28Aug2025 3600,BUY,200,3.05,610.0,0
2025-07-31 09:49:53,EO CE M&M 31Jul2025 3300,BUY,400,6.4,2560.0,0
2025-09-30 14:18:19,EO CE MARUTI 28Oct2025 18000,SALE,50,28.9,1445.0,0
2025-08-26 14:07:11,EO CE MAXHEALTH 28Aug2025 1380,BUY,525,0.05,26.25,0
2025-08-18 14:33:40,EO CE MAXHEALTH 28Aug2025 1380,SALE,525,1.05,551.25,0
2025-08-07 09:58:32,IO CE NIFTY 07Aug2025 24900,SALE,300,1.95,585.0,0
2025-08-04 09:50:02,IO CE NIFTY 07Aug2025 25200,SALE,150,10.0,1500.0,0
2025-09-03 09:24:30,IO CE NIFTY 09Sep2025 25300,SALE,300,3.9,1170.0,0
2025-07-28 14:31:53,IO CE NIFTY 28Aug2025 27000,SALE,75,7.9,592.5,0
2025-07-25 15:09:55,IO CE NIFTY 31Jul2025 25500,SALE,300,8.8,2640.0,0
2025-07-29 15:08:01,IO CE NIFTY 31Jul2025 25500,BUY,75,2.25,168.75,0
2025-06-25 13:32:54,IO PE NIFTY 26Jun2025 24700,SALE,300,5.8,1740.0,0
2025-06-26 15:13:36,IO PE NIFTY 26Jun2025 24700,BUY,150,0.1,15.0,0
2025-06-23 09:21:03,IO CE NIFTY 26Jun2025 25400,SALE,150,16.1,2415.0,0
2025-08-28 09:22:34,IO CE NIFTY 28Aug2025 25200,SALE,150,1.95,292.5,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,75,0.05,3.75,0
2025-07-08 15:27:45,IO CE NIFTY 31Jul2025 26500,BUY,225,38.5,8662.5,0
2025-07-08 15:27:37,IO CE NIFTY 31Jul2025 26800,BUY,75,16.25,1218.75,0
2025-09-08 09:30:02,IO PE NIFTY 09Sep2025 24200,SALE,75,1.9,142.5,0
2025-06-11 13:57:27,IO PE NIFTY 12Jun2025 25000,BUY,75,27.95,2096.25,0
2025-06-25 09:44:29,IO PE NIFTY 26Jun2025 24800,SALE,225,9.1,2047.5,0
2025-06-26 09:56:38,IO PE NIFTY 26Jun2025 24900,SALE,300,3.3,990.0,0
2025-08-04 12:23:37,EO CE ABB 28Aug2025 5700,SALE,125,19.9,2487.5,0
2025-08-18 09:25:08,EO CE AUBANK 28Aug2025 830,SALE,1000,0.9,900.0,0
2025-08-26 09:36:54,EO CE AUBANK 28Aug2025 850,BUY,3000,0.05,150.0,0
2025-07-24 15:17:40,EO CE AUBANK 31Jul2025 800,BUY,1000,0.8,800.0,0
2025-06-23 11:59:55,EO CE BAJAJFINSV 26Jun2025 2080,SALE,500,0.9,450.0,0
2025-06-18 09:59:27,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,0.65,325.0,0
2025-06-16 12:40:39,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500.0,0
2025-07-28 12:20:18,EO CE BAJFINANCE 28Aug2025 1100,SALE,2250,1.0,2250.0,0
2025-08-18 09:43:48,EO CE BAJFINANCE 28Aug2025 960,BUY,750,4.25,3187.5,0
2025-07-04 13:58:04,EO CE BAJFINANCE 31Jul2025 1020,SALE,750,2.8,2100.0,0
2025-07-31 09:54:19,EO CE BAJFINANCE 31Jul2025 970,BUY,3000,0.05,150.0,0
2025-07-25 09:49:44,EO CE BAJFINANCE 31Jul2025 980,SALE,3000,1.1,3300.0,0
2025-07-08 15:27:30,EO CE SIEMENS 31Jul2025 3700,BUY,125,11.7,1462.5,0
2025-06-20 11:40:18,EO CE SOLARINDS 26Jun2025 18500,BUY,75,3.4,255.0,0
2025-07-21 10:58:17,EO CE SOLARINDS 31Jul2025 20000,BUY,75,5.35,401.25,0
2025-09-29 09:42:48,EO CE SRF 30Sep2025 3000,SALE,200,2.9,580.0,0
2025-07-11 15:24:41,EO CE TATAELXSI 31Jul2025 6500,BUY,100,40.1,4010.0,0
2025-08-11 11:12:53,EO CE TRENT 28Aug2025 6000,BUY,300,16.15,4845.0,0
2025-09-30 13:29:12,EO PE COLPAL 30Sep2025 2160,BUY,225,0.05,11.25,0
2025-09-26 09:43:46,EO PE COLPAL 30Sep2025 2240,BUY,225,24.1,5422.5,0
2025-07-14 15:02:09,EO PE DABUR 31Jul2025 420,BUY,5000,0.15,750.0,0
2025-08-26 09:37:49,EO PE HAL 30Sep2025 3800,BUY,150,9.75,1462.5,0
2025-07-25 12:00:32,EO PE HAL 31Jul2025 4000,BUY,150,1.2,180.0,0
2025-07-02 15:01:21,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,0.9,675.0,0
2025-07-25 09:23:58,EO CE BAJFINANCE 31Jul2025 970,SALE,1500,0.95,1425.0,0
2025-08-06 09:23:20,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,85.5,2137.5,0
2025-08-05 12:17:15,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,169.9,4247.5,0
2025-07-30 11:07:37,EO CE BOSCHLTD 31Jul2025 42500,BUY,50,25.15,1257.5,0
2025-09-29 10:01:30,EO CE BRITANNIA 30Sep2025 6800,BUY,125,0.05,6.25,0
2025-05-30 11:48:17,EO CE BSE 26Jun2025 2950,BUY,750,40.1,30075.0,0
2025-06-09 09:34:13,EO CE BSE 26Jun2025 3300,SALE,750,36.2,27150.0,0
2025-06-11 12:48:25,EO CE BSE 26Jun2025 3400,SALE,1125,9.15,10293.75,0
2025-06-17 10:09:47,EO CE BSE 26Jun2025 3400,BUY,375,3.0,1125.0,0
2025-07-21 09:39:44,EO CE BSE 31Jul2025 3400,BUY,375,1.85,693.75,0
2025-06-27 10:01:37,EO CE CDSL 31Jul2025 2000,SALE,475,15.9,7552.5,0
2025-07-29 11:12:38,IO CE NIFTY 31Jul2025 27200,BUY,300,1.25,375.0,0
2025-06-06 11:54:19,IO PE NIFTY 12Jun2025 24200,SALE,150,15.4,2310.0,0
2025-06-26 15:13:36,IO PE NIFTY 26Jun2025 24700,BUY,150,0.1,15.0,0
2025-06-24 12:15:30,IO PE NIFTY 26Jun2025 24700,SALE,75,11.8,885.0,0
2025-06-24 14:03:24,IO PE NIFTY 26Jun2025 24800,SALE,300,29.9,8970.0,0
2025-06-25 15:20:25,IO PE NIFTY 26Jun2025 24900,BUY,75,12.0,900.0,0
2025-06-23 15:28:16,IO PE NIFTY 31Jul2025 22500,SALE,225,23.55,5298.75,0
2025-08-07 09:49:59,EO CE TRENT 28Aug2025 6000,SALE,200,18.3,3660.0,0
2025-07-21 10:58:32,EO CE TRENT 31Jul2025 6500,BUY,100,2.65,265.0,0
2025-07-04 13:32:05,EO CE TRENT 31Jul2025 6500,SALE,100,16.5,1650.0,0
2025-07-16 15:06:34,EO CE UNIONBANK 31Jul2025 165,BUY,4425,0.6,2655.0,0
2025-06-18 12:13:08,EO CE VOLTAS 26Jun2025 1360,SALE,300,2.9,870.0,0
2025-08-18 13:08:28,EO PE COLPAL 28Aug2025 2100,SALE,225,2.15,483.75,0
2025-09-26 15:28:27,EO PE COLPAL 30Sep2025 2160,BUY,900,2.5,2250.0,0
2025-09-12 12:00:16,EO PE COLPAL 30Sep2025 2240,SALE,450,8.9,4005.0,0
2025-08-22 15:08:38,EO PE DABUR 30Sep2025 470,SALE,1250,1.25,1562.5,0
2025-08-25 09:41:44,EO PE HAL 28Aug2025 4300,SALE,150,4.0,600.0,0
2025-07-31 14:52:36,EO PE HAL 31Jul2025 4000,BUY,300,0.05,15.0,0
2025-08-25 15:03:02,EO PE HINDUNILVR 28Aug2025 2300,BUY,300,0.1,30.0,0
2025-06-30 11:25:09,EO CE BHEL 31Jul2025 300,SALE,2625,1.9,4987.5,0
2025-06-17 12:51:08,EO CE BIOCON 26Jun2025 380,BUY,2500,1.6,4000.0,0
2025-08-06 09:34:36,EO CE BOSCHLTD 28Aug2025 45500,SALE,50,52.0,2600.0,0
2025-07-30 09:37:48,EO CE BOSCHLTD 31Jul2025 42500,SALE,50,40.0,2000.0,0
2025-07-30 12:05:45,EO CE BPCL 31Jul2025 350,SALE,3950,1.45,5727.5,0
2025-08-18 10:06:42,EO CE BRITANNIA 28Aug2025 6000,BUY,125,5.05,631.25,0
2025-08-14 13:13:56,EO CE BRITANNIA 28Aug2025 6200,BUY,375,1.5,562.5,0
2025-08-18 10:46:46,EO CE CHOLAFIN 28Aug2025 1640,BUY,625,2.25,1406.25,0
2025-09-22 09:43:41,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,2.6,1625.0,0
2025-07-24 09:20:36,EO CE COFORGE 31Jul2025 1960,SALE,750,2.8,2100.0,0
2025-07-29 11:14:46,EO CE COFORGE 31Jul2025 2000,BUY,375,0.3,112.5,0
2025-07-22 15:19:15,EO CE COFORGE 31Jul2025 2240,BUY,375,1.8,675.0,0
2025-06-12 12:06:46,EO CE INFY 26Jun2025 1680,BUY,800,8.4,6720.0,0
2025-09-26 12:58:01,EO CE JSWSTEEL 28Oct2025 1280,SALE,675,3.7,2497.5,0
2025-06-20 11:56:16,EO CE KPITTECH 26Jun2025 1500,BUY,400,1.75,700.0,0
2025-07-24 11:24:32,EO CE LODHA 31Jul2025 1500,BUY,900,1.05,945.0,0
2025-09-08 15:24:18,EO CE LTF 30Sep2025 255,SALE,4462,0.6,2677.2,0
2025-06-23 15:15:01,EO CE M&M 26Jun2025 3250,BUY,525,3.8,1995.0,0
2025-08-06 15:09:32,EO CE M&M 28Aug2025 3600,BUY,200,3.05,610.0,0
2025-07-31 09:49:53,EO CE M&M 31Jul2025 3300,BUY,200,6.4,1280.0,0
2025-08-21 14:43:49,EO CE MARICO 28Aug2025 800,SALE,1200,0.3,360.0,0
2025-08-18 14:33:40,EO CE MAXHEALTH 28Aug2025 1380,SALE,525,1.05,551.25,0
2025-06-17 15:03:30,EO CE MCX 26Jun2025 8500,BUY,100,45.25,4525.0,0
2025-06-16 09:58:09,EO CE MFSL 26Jun2025 1680,SALE,800,1.8,1440.0,0
2025-09-04 14:35:23,EO CE HDFCLIFE 30Sep2025 860,SALE,2200,0.9,1980.0,0
2025-08-28 11:42:04,EO CE HEROMOTOCO 28Aug2025 5350,BUY,150,1.0,150.0,0
2025-08-01 11:16:00,EO CE HINDUNILVR 28Aug2025 2900,SALE,300,2.75,825.0,0
2025-08-21 14:13:09,EO CE INDHOTEL 28Aug2025 860,SALE,1000,0.6,600.0,0
2025-09-15 09:37:31,EO CE INDHOTEL 30Sep2025 870,SALE,1000,1.0,1000.0,0
2025-09-29 10:48:17,EO CE INDHOTEL 30Sep2025 870,BUY,1000,0.05,50.0,0
2025-06-10 10:06:14,EO CE INDIANB 26Jun2025 693.75,SALE,950,1.5,1425.0,0
2025-08-11 10:01:17,EO CE INDIANB 28Aug2025 740,SALE,1000,1.3,1300.0,0
2025-09-24 10:50:01,EO CE INDIANB 30Sep2025 780,SALE,1000,0.7,700.0,0
2025-06-23 15:21:12,EO CE INFY 26Jun2025 1640,BUY,800,1.1,880.0,0
2025-09-26 10:16:40,EO CE JINDALSTEL 30Sep2025 1100,SALE,625,1.65,1031.25,0
2025-09-03 11:20:19,EO CE JINDALSTEL 30Sep2025 1100,BUY,625,4.6,2875.0,0
2025-06-23 12:45:13,EO CE ETERNAL 26Jun2025 290,BUY,2000,0.05,100.0,0
2025-09-11 13:07:02,EO CE ETERNAL 30Sep2025 360,SALE,2425,0.9,2182.5,0
2025-07-22 12:22:14,EO CE ETERNAL 31Jul2025 330,BUY,4850,1.05,5092.5,0
2025-06-04 10:21:08,EO CE HDFCBANK 26Jun2025 2080,SALE,550,2.25,1237.5,0
2025-08-28 10:00:32,EO CE HDFCBANK 28Aug2025 1020,BUY,2200,0.05,110.0,0
2025-08-25 09:17:26,EO CE HDFCBANK 28Aug2025 2060,SALE,550,1.05,577.5,0
2025-06-23 14:57:49,EO CE HDFCLIFE 26Jun2025 800,BUY,2200,0.75,1650.0,0
2025-08-26 10:07:52,EO CE HDFCLIFE 28Aug2025 830,BUY,1100,0.05,55.0,0
2025-08-21 12:03:42,EO CE HDFCLIFE 28Aug2025 830,SALE,1100,1.2,1320.0,0
2025-07-29 10:19:04,EO CE HDFCLIFE 31Jul2025 880,BUY,1100,0.1,110.0,0
2025-09-25 12:39:14,EO CE HINDUNILVR 30Sep2025 3040,BUY,300,0.05,15.0,0
2025-08-07 15:20:37,EO CE ICICIBANK 28Aug2025 1500,BUY,700,2.4,1680.0,0
2025-08-22 09:39:20,EO CE TRENT 28Aug2025 5800,SALE,100,7.9,790.0,0
2025-07-18 09:51:52,EO CE WIPRO 31Jul2025 280,SALE,6000,0.8,4800.0,0
2025-06-12 13:44:55,EO PE BANKBARODA 26Jun2025 220,BUY,5850,0.4,2340.0,0
2025-09-04 15:12:32,EO PE COLPAL 30Sep2025 2160,SALE,450,2.7,1215.0,0
2025-06-26 09:57:05,EO PE COLPAL 31Jul2025 2160,SALE,450,8.5,3825.0,0
2025-07-01 09:54:50,EO PE HAL 31Jul2025 4300,SALE,150,9.9,1485.0,0
2025-08-25 13:27:10,EO PE HINDUNILVR 28Aug2025 2300,BUY,300,0.1,30.0,0
2025-09-26 14:15:05,EO PE MARICO 30Sep2025 660,BUY,1200,0.15,180.0,0
2025-08-28 10:54:32,EO PE NESTLEIND 28Aug2025 1100,BUY,2000,0.05,100.0,0
2025-09-30 15:16:05,EO CE MFSL 30Sep2025 1840,BUY,800,0.05,40.0,0
2025-08-11 12:33:37,EO CE NAUKRI 28Aug2025 1500,SALE,375,2.5,937.5,0
2025-06-24 09:25:39,EO CE NYKAA 26Jun2025 210,BUY,5900,0.45,2655.0,0
2025-06-02 09:41:12,EO CE NYKAA 26Jun2025 220,SALE,8850,1.9,16815.0,0
2025-09-15 15:13:07,EO CE DMART 30Sep2025 5200,SALE,150,5.95,892.5,0
2025-07-30 15:17:21,EO CE DMART 31Jul2025 4600,SALE,150,1.55,232.5,0
2025-07-30 15:17:21,EO CE DMART 31Jul2025 4600,SALE,150,1.55,232.5,0
2025-08-26 15:21:00,EO CE ETERNAL 28Aug2025 335,BUY,2425,0.2,485.0,0
2025-08-28 15:25:04,EO CE ETERNAL 30Sep2025 370,SALE,2425,0.95,2303.75,0
2025-07-22 11:43:08,EO CE ETERNAL 31Jul2025 330,SALE,2425,0.75,1818.75,0
2025-07-22 10:31:09,EO CE ETERNAL 31Jul2025 330,SALE,2425,0.7,1697.5,0
2025-08-20 13:25:10,EO CE HDFCBANK 28Aug2025 2100,SALE,550,0.85,467.5,0
2025-09-04 10:12:49,EO CE EICHERMOT 30Sep2025 7200,SALE,350,10.0,3500.0,0
2025-09-23 09:22:44,EO CE EICHERMOT 30Sep2025 7400,BUY,175,22.2,3885.0,0
2025-08-26 13:06:06,EO CE ETERNAL 28Aug2025 350,BUY,2425,0.05,121.25,0
2025-08-04 09:59:22,EO CE FEDERALBNK 28Aug2025 210,SALE,5000,0.85,4250.0,0
2025-06-06 10:29:32,EO CE HDFCBANK 26Jun2025 2080,BUY,550,3.45,1897.5,0
2025-09-30 09:21:22,EO CE HDFCBANK 30Sep2025 1000,BUY,2200,0.05,110.0,0
2025-06-23 14:22:04,EO CE HDFCLIFE 26Jun2025 810,BUY,2200,0.4,880.0,0
2025-08-25 09:31:23,EO CE HDFCLIFE 28Aug2025 850,BUY,1100,0.05,55.0,0
2025-09-24 11:33:49,EO CE HDFCLIFE 30Sep2025 860,BUY,1100,0.1,110.0,0
2025-08-18 10:43:56,EO CE HINDUNILVR 28Aug2025 2780,BUY,300,1.8,540.0,0
2025-08-20 10:55:03,EO CE HINDUNILVR 28Aug2025 2880,BUY,600,1.4,840.0,0
2025-08-28 10:02:12,EO CE INDHOTEL 28Aug2025 860,BUY,1000,0.05,50.0,0
2025-06-23 09:51:13,EO CE BHARTIARTL 26Jun2025 2000,SALE,950,1.7,1615.0,0
2025-08-05 14:14:27,EO CE BOSCHLTD 28Aug2025 45000,BUY,50,140.1,7005.0,0
2025-08-05 14:08:34,EO CE BOSCHLTD 28Aug2025 45000,BUY,50,150.1,7505.0,0
2025-08-25 15:04:05,EO CE BOSCHLTD 28Aug2025 45000,BUY,100,4.1,410.0,0
2025-08-18 10:06:42,EO CE BRITANNIA 28Aug2025 6000,BUY,125,5.05,631.25,0
2025-06-09 09:33:56,EO CE BSE 26Jun2025 3100,BUY,375,86.9,32587.5,0
2025-08-01 14:47:12,EO CE CHOLAFIN 28Aug2025 1660,SALE,625,1.9,1187.5,0
2025-09-22 15:16:42,EO CE COFORGE 30Sep2025 1920,SALE,375,2.05,768.75,0
2025-09-17 10:07:01,EO CE COFORGE 30Sep2025 2040,SALE,375,1.9,712.5,0
2025-07-08 14:08:55,EO CE COFORGE 31Jul2025 2240,SALE,375,7.5,2812.5,0
2025-09-03 15:20:44,EO CE CUMMINSIND 30Sep2025 4300,SALE,200,9.9,1980.0,0
2025-09-04 11:37:15,EO CE DABUR 30Sep2025 610,SALE,1250,1.0,1250.0,0
2025-07-04 10:29:14,EO CE MAXHEALTH 31Jul2025 1400,BUY,525,14.6,7665.0,0
2025-07-30 14:14:40,EO CE MAXHEALTH 31Jul2025 1400,BUY,1050,0.1,105.0,0
2025-06-17 15:03:30,EO CE MCX 26Jun2025 8500,BUY,100,45.25,4525.0,0
2025-06-17 14:03:02,EO CE MCX 26Jun2025 8500,SALE,100,46.5,4650.0,0
2025-06-13 09:51:45,EO CE MCX 26Jun2025 8700,SALE,100,19.1,1910.0,0
2025-06-09 12:01:52,EO CE MCX 26Jun2025 8800,SALE,100,49.9,4990.0,0
2025-05-30 11:24:09,EO CE MFSL 26Jun2025 1680,SALE,800,3.85,3080.0,0
2025-06-16 11:00:46,EO CE MFSL 26Jun2025 1680,SALE,1600,2.8,4480.0,0
2025-06-17 09:59:52,EO CE MGL 26Jun2025 1500,SALE,400,7.9,3160.0,0
2025-09-29 11:32:19,EO CE MPHASIS 30Sep2025 3100,BUY,550,0.05,27.5,0
2025-06-12 12:00:22,EO CE NYKAA 26Jun2025 230,BUY,2950,0.2,590.0,0
2025-09-04 15:07:29,EO CE NYKAA 30Sep2025 265,SALE,3125,1.1,3437.5,0
2025-09-24 09:31:07,IO CE MIDCPNIFTY 30Sep2025 13700,SALE,280,1.8,504.0,0
2025-09-30 14:59:17,IO CE MIDCPNIFTY 30Sep2025 14000,BUY,280,0.05,14.0,0
2025-09-02 14:10:20,IO CE NIFTY 02Sep2025 24750,SALE,225,1.8,405.0,0
2025-06-26 12:05:25,IO CE NIFTY 03Jul2025 25900,SALE,225,34.0,7650.0,0
2025-08-05 10:22:44,IO CE NIFTY 07Aug2025 25300,BUY,225,3.25,731.25,0
2025-06-19 10:17:32,IO CE NIFTY 19Jun2025 25100,SALE,75,2.8,210.0,0
2025-06-24 09:15:00,IO CE NIFTY 26Jun2025 26000,BUY,150,2.1,315.0,0
2025-08-28 15:29:10,IO CE NIFTY 28Aug2025 25000,BUY,300,0.05,15.0,0
2025-09-25 11:55:34,IO CE NIFTY 30Sep2025 26000,BUY,75,2.8,210.0,0
2025-07-31 12:42:42,IO CE NIFTY 31Jul2025 25200,BUY,300,1.3,390.0,0
2025-07-31 09:40:41,IO CE NIFTY 31Jul2025 25200,SALE,75,1.75,131.25,0
2025-07-28 10:43:24,IO CE NIFTY 31Jul2025 25500,SALE,150,5.95,892.5,0
2025-06-12 10:20:50,EO CE PAYTM 26Jun2025 1020,BUY,1300,5.15,6695.0,0
2025-06-10 09:39:43,EO CE PAYTM 26Jun2025 1080,SALE,1950,5.0,9750.0,0
2025-09-04 09:38:28,EO CE PAYTM 30Sep2025 1400,SALE,2900,8.9,25810.0,0
2025-08-25 14:43:08,EO CE PAYTM 30Sep2025 1400,SALE,725,23.75,17218.75,0
2025-09-02 11:23:28,EO CE RBLBANK 30Sep2025 300,SALE,3175,2.0,6350.0,0
2025-07-30 09:47:15,EO CE RELIANCE 31Jul2025 1550,BUY,500,0.1,50.0,0
2025-07-11 10:50:57,EO CE RELIANCE 31Jul2025 1640,SALE,1000,0.95,950.0,0
2025-07-09 09:41:07,EO CE SBICARD 31Jul2025 1050,BUY,800,1.65,1320.0,0
2025-07-28 10:01:33,EO CE SBICARD 31Jul2025 900,SALE,800,0.7,560.0,0
2025-06-18 13:22:18,EO CE SOLARINDS 26Jun2025 18000,SALE,75,44.25,3318.75,0
2025-07-25 09:28:00,EO CE SRF 31Jul2025 3400,SALE,600,1.7,1020.0,0
2025-07-29 13:30:41,EO CE SRF 31Jul2025 3400,BUY,200,0.2,40.0,0
2025-07-04 14:03:57,IO CE BANKNIFTY 31Jul2025 61000,SALE,70,26.0,1820.0,0
2025-08-07 15:03:00,IO CE MIDCPNIFTY 28Aug2025 13500,BUY,140,19.15,2681.0,0
2025-07-02 10:01:20,IO CE NIFTY 03Jul2025 25700,SALE,150,25.9,3885.0,0
2025-07-02 10:28:40,IO CE NIFTY 03Jul2025 25800,SALE,150,9.9,1485.0,0
2025-08-07 10:10:28,IO CE NIFTY 07Aug2025 24900,SALE,75,1.95,146.25,0
2025-08-04 15:20:08,IO CE NIFTY 07Aug2025 25200,BUY,75,9.4,705.0,0
2025-06-13 09:48:01,IO CE NIFTY 19Jun2025 25400,SALE,150,11.9,1785.0,0
2025-06-23 09:28:43,IO CE NIFTY 26Jun2025 25500,SALE,300,8.35,2505.0,0
2025-09-19 12:18:18,IO CE NIFTY 30Sep2025 26300,BUY,150,3.8,570.0,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,75,0.05,3.75,0
2025-07-29 11:12:49,IO CE NIFTY 31Jul2025 25500,SALE,300,4.65,1395.0,0
